# This version is build by the following options:
# Fisher optimization: ON
# Redshift binning shape: Triangular
# Redshift growth scaling: OFF
# Using following configuration parameters:
# Fiducial Signal Baseline: ON
# Input is delta flux: YES
# Divide by mean flux of the chunk: OFF
# ContinuumMargOrder: 1
# Fiducial Power Spectrum
# Pfid(k, z) = (A*pi/k0) * q^(2+n+alpha*ln(q)+beta*ln(x)) * x^B / (1 + lambda * k^2)
# k0=0.009 s km^-1, z0=3.0 and q=k/k0, x=(1+z)/(1+z0)
# Parameters set by config file:
# A      =    6.621420e-02
# n      =   -2.685349e+00
# alpha  =   -2.232763e-01
# B      =    3.591244e+00
# beta   =   -1.768045e-01
# lambda =    3.598261e+02
# -----------------------------------------------------------------
# File Template
# Nz Nk
# n[0] n[1] ... n[Nz] n[Nz+1]
# z | k1 | k2 | kc | Pfid | ThetaP | Pest | ErrorP | d | b | t
# Nz     : Number of redshift bins
# Nk     : Number of k bins
# n[i]   : Spectral chunk count in redshift bin i. Left-most and right-most are out of range
# z      : Redshift bin center
# k1     : Lower edge of the k bin [s km^-1]
# k2     : Upper edge of the k bin [s km^-1]
# kc     : Center of the k bin [s km^-1]
# Pfid   : Fiducial power at kc [km s^-1]
# ThetaP : Deviation from Pfid found by quadratic estimator = d - b - t [km s^-1]
# Pest   : Pfid + ThetaP [km s^-1]
# ErrorP : Error estimated from diagonal terms of the inverse Fisher matrix [km s^-1]
# d      : Power estimate before noise (b) and fiducial power (t) subtracted [km s^-1]
# b      : Noise estimate [km s^-1]
# t      : Fiducial power estimate [km s^-1]
# -----------------------------------------------------------------
# 14 42
# 106 258253 206234 106186 72391 41529 22157 11277 7196 8325 4459 59 0 0 0 0
z k1 k2 kc Pfid ThetaP Pest ErrorP d b t
3.600 8.00000e-03 8.50000e-03 8.25000e-03 5.28214e+01 -2.09462e-01 5.26119e+01 1.12077e+00 -1.47705e-06 2.10752e-05 -2.30856e-07
3.600 8.50000e-03 9.00000e-03 8.75000e-03 5.06851e+01 -1.29667e+00 4.93884e+01 1.08765e+00 -1.48604e-06 -3.72179e-05 -5.03313e-06
3.600 9.00000e-03 9.50000e-03 9.25000e-03 4.86414e+01 1.54586e+00 5.01872e+01 1.05538e+00 -1.49508e-06 -5.40398e-05 -2.11104e-06
3.600 9.50000e-03 1.00000e-02 9.75000e-03 4.66884e+01 -1.37148e+00 4.53169e+01 1.01721e+00 -1.50417e-06 -2.66891e-07 4.26015e-07
3.600 1.00000e-02 1.12202e-02 1.06101e-02 4.35337e+01 1.41074e-01 4.36747e+01 5.82649e-01 -1.51330e-06 6.02210e-05 -1.24283e-06
3.600 1.12202e-02 1.25892e-02 1.19047e-02 3.92402e+01 -1.23951e+00 3.80006e+01 5.08607e-01 -1.52249e-06 4.70516e-05 -1.01762e-06
3.600 1.25892e-02 1.41254e-02 1.33573e-02 3.50052e+01 -9.17201e-01 3.40880e+01 4.43567e-01 -1.53172e-06 -2.91374e-05 4.37445e-06
3.600 1.41254e-02 1.58489e-02 1.49871e-02 3.08860e+01 -5.38576e-01 3.03475e+01 3.85905e-01 -1.54100e-06 -7.28282e-05 6.78810e-06
3.600 1.58489e-02 1.77828e-02 1.68159e-02 2.69356e+01 -1.48325e-01 2.67873e+01 3.35394e-01 -1.55033e-06 -2.46258e-05 -1.28117e-06
3.600 1.77828e-02 1.99526e-02 1.88677e-02 2.32012e+01 1.36903e-01 2.33381e+01 2.91841e-01 -1.55971e-06 5.77226e-05 -1.15844e-05
3.600 1.99526e-02 2.23872e-02 2.11699e-02 1.97236e+01 -3.77498e-01 1.93461e+01 2.55104e-01 -1.56914e-06 6.91210e-05 -8.23621e-06
3.600 2.23872e-02 2.51189e-02 2.37530e-02 1.65358e+01 -8.73750e-02 1.64484e+01 2.25186e-01 -1.57862e-06 -7.42909e-06 8.44355e-06
3.600 2.51189e-02 2.81838e-02 2.66514e-02 1.36619e+01 -1.53429e-01 1.35085e+01 2.02336e-01 -1.58815e-06 -7.59109e-05 1.74825e-05
3.600 2.81838e-02 3.16228e-02 2.99033e-02 1.11162e+01 -4.30351e-01 1.06859e+01 1.87335e-01 -1.59772e-06 -4.89688e-05 3.90227e-06
3.600 3.16228e-02 3.54813e-02 3.35521e-02 8.90270e+00 -3.15274e-01 8.58743e+00 1.82032e-01 -1.60735e-06 3.95725e-05 -1.77430e-05
3.600 3.54813e-02 3.98107e-02 3.76460e-02 7.01481e+00 -2.59137e-01 6.75568e+00 1.90668e-01 -1.61703e-06 7.76122e-05 -1.87109e-05
3.800 0.00000e+00 5.00000e-04 2.50000e-04 2.51534e+01 -1.83697e+00 2.33164e+01 3.34159e+00 -1.72687e-06 3.88548e-05 -1.33712e-05
3.800 5.00000e-04 1.00000e-03 7.50000e-04 6.62931e+01 7.64078e-01 6.70572e+01 2.50378e+00 4.63075e-01 -1.30961e-05 2.18817e-05
3.800 1.00000e-03 1.50000e-03 1.25000e-03 8.55530e+01 -7.48171e-03 8.55455e+01 2.76343e+00 4.67156e-01 -4.07583e-05 2.94333e-05
3.800 1.50000e-03 2.00000e-03 1.75000e-03 9.41418e+01 1.74484e+00 9.58867e+01 2.96035e+00 4.71274e-01 -1.63538e-05 9.54338e-08
3.800 2.00000e-03 2.50000e-03 2.25000e-03 9.73218e+01 7.33858e-01 9.80557e+01 3.04315e+00 4.75428e-01 2.07769e-05 -2.86126e-05
3.800 2.50000e-03 3.00000e-03 2.75000e-03 9.75837e+01 6.60653e+00 1.04190e+02 3.05500e+00 4.79620e-01 2.49300e-05 -2.09078e-05
3.800 3.00000e-03 3.50000e-03 3.25000e-03 9.62122e+01 -4.52203e+00 9.16902e+01 3.02604e+00 4.83849e-01 8.18645e-07 1.21983e-05
3.800 3.50000e-03 4.00000e-03 3.75000e-03 9.39160e+01 3.76607e+00 9.76820e+01 2.97385e+00 4.88116e-01 -1.48296e-05 2.85393e-05
3.800 4.00000e-03 4.50000e-03 4.25000e-03 9.11053e+01 1.11865e+00 9.22240e+01 2.90851e+00 4.92422e-01 -7.88914e-06 9.02464e-06
3.800 4.50000e-03 5.00000e-03 4.75000e-03 8.80263e+01 8.73155e-01 8.88994e+01 2.83612e+00 4.96766e-01 2.19124e-06 -1.99317e-05
3.800 5.00000e-03 5.50000e-03 5.25000e-03 8.48300e+01 -1.33810e+00 8.34919e+01 2.76044e+00 5.01150e-01 4.69585e-07 -2.23033e-05
3.800 5.50000e-03 6.00000e-03 5.75000e-03 8.16106e+01 -4.83519e-01 8.11271e+01 2.68382e+00 5.05572e-01 -1.72792e-06 2.26987e-06
3.800 6.00000e-03 6.50000e-03 6.25000e-03 7.84270e+01 -5.64407e+00 7.27829e+01 2.60772e+00 5.10035e-01 7.34237e-06 2.12983e-05
3.800 6.50000e-03 7.00000e-03 6.75000e-03 7.53156e+01 1.40739e+00 7.67230e+01 2.53310e+00 5.14538e-01 1.37418e-05 1.26942e-05
3.800 7.00000e-03 7.50000e-03 7.25000e-03 7.22985e+01 9.47505e-01 7.32460e+01 2.46054e+00 5.19082e-01 -1.23491e-06 -9.47211e-06
3.800 7.50000e-03 8.00000e-03 7.75000e-03 6.93884e+01 -2.14764e-01 6.91736e+01 2.39035e+00 5.23667e-01 -2.39873e-05 -1.69021e-05
3.800 8.00000e-03 8.50000e-03 8.25000e-03 6.65917e+01 1.37268e-01 6.67290e+01 2.32266e+00 5.28293e-01 -1.93956e-05 -3.54093e-06
3.800 8.50000e-03 9.00000e-03 8.75000e-03 6.39109e+01 -2.04880e+00 6.18621e+01 2.25710e+00 5.32961e-01 1.64052e-05 1.08392e-05
3.800 9.00000e-03 9.50000e-03 9.25000e-03 6.13456e+01 -2.68085e+00 5.86647e+01 2.18983e+00 5.37672e-01 3.90972e-05 9.45942e-06
3.800 9.50000e-03 1.00000e-02 9.75000e-03 5.88937e+01 1.19251e+00 6.00862e+01 2.08165e+00 5.42425e-01 1.16457e-05 -1.78591e-06
3.800 1.00000e-02 1.12202e-02 1.06101e-02 5.49317e+01 3.29857e-01 5.52616e+01 1.11232e+00 5.47222e-01 -3.80274e-05 -7.00939e-06
3.800 1.12202e-02 1.25892e-02 1.19047e-02 4.95371e+01 -9.03018e-01 4.86340e+01 9.64321e-01 5.52062e-01 -4.43045e-05 -2.68552e-06
3.800 1.25892e-02 1.41254e-02 1.33573e-02 4.42126e+01 7.87098e-01 4.49996e+01 8.39939e-01 5.56946e-01 8.79974e-06 1.67494e-06
3.800 1.41254e-02 1.58489e-02 1.49871e-02 3.90301e+01 -6.46942e-01 3.83832e+01 7.30416e-01 5.61874e-01 5.72316e-05 6.88450e-07
3.800 1.58489e-02 1.77828e-02 1.68159e-02 3.40563e+01 -8.18554e-01 3.32377e+01 6.34884e-01 5.66848e-01 3.48978e-05 -1.95177e-07
3.800 1.77828e-02 1.99526e-02 1.88677e-02 2.93506e+01 -8.42348e-01 2.85083e+01 5.52684e-01 5.71867e-01 -3.58751e-05 3.12703e-06
3.800 1.99526e-02 2.23872e-02 2.11699e-02 2.49649e+01 -6.28267e-01 2.43366e+01 4.83312e-01 5.76932e-01 -6.55282e-05 4.47065e-06
3.800 2.23872e-02 2.51189e-02 2.37530e-02 2.09411e+01 -1.72509e-01 2.07686e+01 4.26497e-01 5.82043e-01 -1.17666e-05 -2.26760e-06
3.800 2.51189e-02 2.81838e-02 2.66514e-02 1.73103e+01 -5.83447e-01 1.67268e+01 3.82361e-01 5.87201e-01 6.04578e-05 -9.84802e-06
3.800 2.81838e-02 3.16228e-02 2.99033e-02 1.40913e+01 -7.40046e-01 1.33512e+01 3.51745e-01 5.92406e-01 5.81610e-05 -5.35249e-06
3.800 3.16228e-02 3.54813e-02 3.35521e-02 1.12898e+01 -1.29344e-01 1.11605e+01 3.36860e-01 5.97659e-01 -1.88403e-05 9.17415e-06
3.800 3.54813e-02 3.98107e-02 3.76460e-02 8.89850e+00 -7.49857e-01 8.14864e+00 3.42702e-01 6.02960e-01 -7.38662e-05 1.48216e-05
4.000 0.00000e+00 5.00000e-04 2.50000e-04 3.26102e+01 8.96247e+00 4.15727e+01 1.06799e+01 6.64601e-01 -5.56863e-05 1.92293e-05
4.000 5.00000e-04 1.00000e-03 7.50000e-04 8.36175e+01 -8.64115e+00 7.49763e+01 8.14098e+00 6.70521e-01 1.55038e-06 -1.43750e-05
4.000 1.00000e-03 1.50000e-03 1.25000e-03 1.07483e+02 1.17853e+01 1.19269e+02 8.92742e+00 6.76496e-01 5.07797e-05 -3.06297e-05
4.000 1.50000e-03 2.00000e-03 1.75000e-03 1.18118e+02 1.32029e+00 1.19438e+02 9.51865e+00 6.82527e-01 3.38064e-05 -8.24713e-06
4.000 2.00000e-03 2.50000e-03 2.25000e-03 1.22049e+02 1.24692e+01 1.34518e+02 9.77995e+00 6.88615e-01 -2.05620e-05 2.48269e-05
4.000 2.50000e-03 3.00000e-03 2.75000e-03 1.22365e+02 -1.65238e+01 1.05841e+02 9.81688e+00 6.94759e-01 -4.24211e-05 2.66646e-05
4.000 3.00000e-03 3.50000e-03 3.25000e-03 1.20656e+02 7.94371e+00 1.28600e+02 9.71993e+00 7.00961e-01 -1.14549e-05 -4.96048e-06
4.000 3.50000e-03 4.00000e-03 3.75000e-03 1.17802e+02 -2.51765e+01 9.26256e+01 9.54477e+00 7.07221e-01 2.62285e-05 -2.98515e-05
4.000 4.00000e-03 4.50000e-03 4.25000e-03 1.14310e+02 9.83460e+00 1.24145e+02 9.32535e+00 7.13540e-01 2.55946e-05 -1.69855e-05
4.000 4.50000e-03 5.00000e-03 4.75000e-03 1.10485e+02 7.41477e+00 1.17900e+02 9.08202e+00 7.19918e-01 -3.08358e-06 1.64248e-05
4.000 5.00000e-03 5.50000e-03 5.25000e-03 1.06513e+02 5.20633e+00 1.11720e+02 8.82735e+00 7.26357e-01 -1.91091e-05 2.80872e-05
4.000 5.50000e-03 6.00000e-03 5.75000e-03 1.02513e+02 -3.71064e+00 9.88019e+01 8.56931e+00 7.32856e-01 -8.80707e-06 4.70049e-06
4.000 6.00000e-03 6.50000e-03 6.25000e-03 9.85547e+01 1.00665e-01 9.86553e+01 8.31283e+00 7.39416e-01 5.22147e-06 -2.28531e-05
4.000 6.50000e-03 7.00000e-03 6.75000e-03 9.46852e+01 5.52725e-02 9.47405e+01 8.06113e+00 7.46038e-01 4.83758e-06 -2.05757e-05
4.000 7.00000e-03 7.50000e-03 7.25000e-03 9.09316e+01 -5.13098e+00 8.58006e+01 7.81613e+00 7.52722e-01 -1.54313e-08 6.27374e-06
4.000 7.50000e-03 8.00000e-03 7.75000e-03 8.73096e+01 -1.13271e+00 8.61769e+01 7.57899e+00 7.59470e-01 4.22927e-06 2.28502e-05
4.000 8.00000e-03 8.50000e-03 8.25000e-03 8.38273e+01 -3.91699e-01 8.34356e+01 7.34974e+00 7.66282e-01 8.24138e-06 1.03332e-05
4.000 8.50000e-03 9.00000e-03 8.75000e-03 8.04876e+01 -2.81635e+00 7.76713e+01 7.12562e+00 7.73158e-01 -3.32954e-06 -1.26956e-05
4.000 9.00000e-03 9.50000e-03 9.25000e-03 7.72904e+01 7.17655e+00 8.44669e+01 6.88846e+00 7.80100e-01 -1.94913e-05 -1.74022e-05
4.000 9.50000e-03 1.00000e-02 9.75000e-03 7.42330e+01 -6.01528e+00 6.82178e+01 6.51250e+00 7.87108e-01 -1.24717e-05 -1.16718e-06
4.000 1.00000e-02 1.12202e-02 1.06101e-02 6.92895e+01 -9.47834e-01 6.83417e+01 3.47472e+00 7.94183e-01 1.76754e-05 1.32071e-05
4.000 1.12202e-02 1.25892e-02 1.19047e-02 6.25512e+01 -1.95878e+00 6.05924e+01 2.99071e+00 8.01325e-01 3.22058e-05 9.43732e-06
4.000 1.25892e-02 1.41254e-02 1.33573e-02 5.58917e+01 7.94092e-01 5.66858e+01 2.58575e+00 8.08535e-01 3.98451e-06 -3.79901e-06
4.000 1.41254e-02 1.58489e-02 1.49871e-02 4.94002e+01 -2.69909e+00 4.67011e+01 2.22900e+00 8.15815e-01 -3.69700e-05 -8.80048e-06
4.000 1.58489e-02 1.77828e-02 1.68159e-02 4.31598e+01 -3.87428e-01 4.27724e+01 1.91707e+00 8.23164e-01 -3.48210e-05 -2.64041e-06
4.000 1.77828e-02 1.99526e-02 1.88677e-02 3.72458e+01 1.27664e-01 3.73734e+01 1.64733e+00 8.30583e-01 1.57118e-05 3.31733e-06
4.000 1.99526e-02 2.23872e-02 2.11699e-02 3.17235e+01 -7.91078e-02 3.16444e+01 1.41749e+00 8.38074e-01 5.26859e-05 2.36580e-06
4.000 2.23872e-02 2.51189e-02 2.37530e-02 2.66471e+01 -6.68074e-01 2.59790e+01 1.22565e+00 8.45638e-01 2.36545e-05 -1.24269e-08
4.000 2.51189e-02 2.81838e-02 2.66514e-02 2.20573e+01 3.73637e-01 2.24310e+01 1.07061e+00 8.53274e-01 -4.02632e-05 1.53848e-06
4.000 2.81838e-02 3.16228e-02 2.99033e-02 1.79797e+01 4.68486e-01 1.84482e+01 9.52418e-01 8.60983e-01 -5.72047e-05 2.49818e-06
4.000 3.16228e-02 3.54813e-02 3.35521e-02 1.44237e+01 -1.52086e+00 1.29028e+01 8.73301e-01 8.68767e-01 -4.35960e-07 -2.57303e-06
4.000 3.54813e-02 3.98107e-02 3.76460e-02 1.13821e+01 -6.69207e-01 1.07129e+01 8.39586e-01 8.76627e-01 6.09074e-05 -7.84218e-06
4.200 0.00000e+00 5.00000e-04 2.50000e-04 4.28701e+01 -8.83731e+01 -4.55030e+01 5.27609e+01 9.68302e-01 6.58357e-05 -2.13100e-05
4.200 5.00000e-04 1.00000e-03 7.50000e-04 1.05524e+02 4.10720e+01 1.46596e+02 4.41768e+01 9.77134e-01 1.52803e-05 6.05238e-06
4.200 1.00000e-03 1.50000e-03 1.25000e-03 1.34814e+02 -3.23182e+01 1.02496e+02 4.75280e+01 9.86054e-01 -5.08684e-05 2.75539e-05
4.200 1.50000e-03 2.00000e-03 1.75000e-03 1.47850e+02 6.38066e+01 2.11657e+02 5.02715e+01 9.95061e-01 -5.04662e-05 1.45971e-05
4.200 2.00000e-03 2.50000e-03 2.25000e-03 1.52656e+02 -1.88001e+01 1.33856e+02 5.16237e+01 1.00416e+00 1.08782e-05 -1.78774e-05
4.200 2.50000e-03 3.00000e-03 2.75000e-03 1.53026e+02 3.14596e+01 1.84485e+02 5.18694e+01 1.01334e+00 5.33009e-05 -2.86838e-05
4.200 3.00000e-03 3.50000e-03 3.25000e-03 1.50912e+02 -8.69582e+01 6.39542e+01 5.14139e+01 1.02262e+00 2.75154e-05 -3.14869e-06
4.200 3.50000e-03 4.00000e-03 3.75000e-03 1.47393e+02 8.16237e+01 2.29016e+02 5.05370e+01 1.03199e+00 -2.76654e-05 2.68952e-05
4.200 4.00000e-03 4.50000e-03 4.25000e-03 1.43089e+02 -5.26435e+01 9.04459e+01 4.94124e+01 1.04146e+00 -4.25987e-05 2.32019e-05
4.200 4.50000e-03 5.00000e-03 4.75000e-03 1.38376e+02 6.25184e+01 2.00894e+02 4.81560e+01 1.05102e+00 -5.56734e-06 -9.72092e-06
4.200 5.00000e-03 5.50000e-03 5.25000e-03 1.33481e+02 -5.00658e+01 8.34154e+01 4.68342e+01 1.06067e+00 3.11629e-05 -3.01684e-05
4.200 5.50000e-03 6.00000e-03 5.75000e-03 1.28548e+02 9.14153e+01 2.19963e+02 4.54913e+01 1.07042e+00 2.48284e-05 -1.25971e-05
4.200 6.00000e-03 6.50000e-03 6.25000e-03 1.23666e+02 1.44263e+01 1.38092e+02 4.41494e+01 1.08027e+00 -7.81510e-06 2.01385e-05
4.200 6.50000e-03 7.00000e-03 6.75000e-03 1.18890e+02 4.41530e+01 1.63043e+02 4.28297e+01 1.09022e+00 -2.27487e-05 2.67655e-05
4.200 7.00000e-03 7.50000e-03 7.25000e-03 1.14254e+02 -1.95219e+00 1.12302e+02 4.15430e+01 1.10027e+00 -8.28109e-06 1.55564e-07
4.200 7.50000e-03 8.00000e-03 7.75000e-03 1.09778e+02 1.65778e+01 1.26356e+02 4.02962e+01 1.11041e+00 8.97192e-06 -2.51252e-05
4.200 8.00000e-03 8.50000e-03 8.25000e-03 1.05472e+02 -5.05856e+01 5.48865e+01 3.90846e+01 1.12067e+00 8.39385e-06 -1.81027e-05
4.200 8.50000e-03 9.00000e-03 8.75000e-03 1.01339e+02 2.30168e+01 1.24356e+02 3.78806e+01 1.13102e+00 1.71241e-07 1.02800e-05
4.200 9.00000e-03 9.50000e-03 9.25000e-03 9.73796e+01 -6.66926e+01 3.06871e+01 3.64988e+01 1.14148e+00 5.34867e-07 2.37004e-05
4.200 9.50000e-03 1.00000e-02 9.75000e-03 9.35906e+01 3.57148e+00 9.71620e+01 3.38469e+01 1.15205e+00 3.82004e-06 7.38194e-06
4.200 1.00000e-02 1.12202e-02 1.06101e-02 8.74576e+01 -4.58694e+00 8.28707e+01 1.66177e+01 1.16272e+00 -3.80323e-06 -1.57584e-05
4.200 1.12202e-02 1.25892e-02 1.19047e-02 7.90844e+01 6.31700e+00 8.54014e+01 1.41133e+01 1.17350e+00 -1.46620e-05 -1.72112e-05
4.200 1.25892e-02 1.41254e-02 1.33573e-02 7.07917e+01 -1.60468e+01 5.47449e+01 1.21315e+01 1.18440e+00 -6.97799e-06 1.65039e-06
4.200 1.41254e-02 1.58489e-02 1.49871e-02 6.26897e+01 -1.49438e+01 4.77459e+01 1.04076e+01 1.19540e+00 1.73058e-05 1.53105e-05
4.200 1.58489e-02 1.77828e-02 1.68159e-02 5.48815e+01 -1.41321e+01 4.07494e+01 8.91509e+00 1.20652e+00 2.53797e-05 8.76272e-06
4.200 1.77828e-02 1.99526e-02 1.88677e-02 4.74614e+01 2.74814e+00 5.02095e+01 7.63663e+00 1.21775e+00 -1.88047e-06 -6.14232e-06
4.200 1.99526e-02 2.23872e-02 2.11699e-02 4.05129e+01 3.90773e+00 4.44207e+01 6.55806e+00 1.22909e+00 -3.44164e-05 -1.02639e-05
4.200 2.23872e-02 2.51189e-02 2.37530e-02 3.41061e+01 -3.79111e+00 3.03150e+01 5.66920e+00 1.24055e+00 -2.59328e-05 -1.97595e-06
4.200 2.51189e-02 2.81838e-02 2.66514e-02 2.82952e+01 3.33706e+00 3.16322e+01 4.96485e+00 1.25213e+00 2.05491e-05 5.21060e-06
4.200 2.81838e-02 3.16228e-02 2.99033e-02 2.31159e+01 -1.11767e+00 2.19983e+01 4.44963e+00 1.26383e+00 4.69949e-05 3.66194e-06
4.200 3.16228e-02 3.54813e-02 3.35521e-02 1.85843e+01 -4.46498e+00 1.41193e+01 4.14570e+00 1.27565e+00 1.35900e-05 -4.39660e-07
4.200 3.54813e-02 3.98107e-02 3.76460e-02 1.46955e+01 -3.31526e-01 1.43640e+01 4.11310e+00 1.28760e+00 -4.24835e-05 -2.35862e-07
